quad,year,trackID,age,distEdgeMin,allEdge,QuadName,Grazing,Group,area.t0,logarea.t0,logarea.t1,species,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,Treatment,Period,inARTR,Treatment2,Treatment3
Q22,1939,305,5,7.14084096092905,0,P7 E1 Q4,UG,P7E1,3.16284381186657,1.1514715633592936,1.2330102556409417,PSSP,0.473745615892376,8.804651429906508,0.4877288265191945,0.013183000862330197,0.5405366660118772,0.01673,Control,Historical,0,Control,Control
Q22,1940,228,11,26.6212113043015,0,P7 E1 Q4,UG,P7E1,12.378249750284,2.5159408800633676,3.179144839865402,PSSP,0.476503293844318,0.2702957541050995,0.01836159039235711,0.04118754016031246,0.09205392773748351,4.4e-4,Control,Historical,0,Control,Control
Q22,1940,229,11,19.5899995812863,0,P7 E1 Q4,UG,P7E1,24.8658958676127,3.213497220780189,2.8940184269953724,PSSP,2.047613687152649,2.402742100524189,0.014346645579707436,0.035556518638881505,6.109526101745714e-5,0.18591,Control,Historical,0,Control,Control
Q22,1940,233,11,3.01125738470128,0,P7 E1 Q4,UG,P7E1,14.8175858519416,2.6958147086189745,2.477391114696803,PSSP,5.223728722289321,7.736060897935188e-4,0.0027924348378260046,0.04279330877808477,0.0027336248803494865,0.12914,Control,Historical,0,Control,Control
Q22,1940,242,11,9.3382105092387,0,P7 E1 Q4,UG,P7E1,2.09292224041835,0.738561290560778,0.5401606361891683,PSSP,11.76711649347304,0.003289998669748833,0.0034984296822033966,0.241681915380749,0.23886912580232275,0.11018,Control,Historical,0,Control,Control
Q22,1940,245,11,25.3941089616918,0,P7 E1 Q4,UG,P7E1,1.62568896669391,0.48593170543173214,-0.28768207245182087,PSSP,38.531100207294564,0.8423070854602693,0.062223918843378606,0.49537376326294447,0.0030656731825745394,0.15645,Control,Historical,0,Control,Control
Q22,1940,249,11,24.8288777111654,0,P7 E1 Q4,UG,P7E1,2.16296182337863,0.7714784969670937,-2.9976021664879675e-14,PSSP,53.336674664600935,0.3334401574453804,0.7684263287262159,0.13131269305844712,0.05569147766545713,0.006659999999999999,Control,Historical,0,Control,Control
Q22,1940,250,11,2.80960111871743,0,P7 E1 Q4,UG,P7E1,16.53176079508,2.805283427338418,2.7458071935664012,PSSP,1.982528205040395,1.8338155269515342,0.020742729196946676,0.10556866675929102,1.2504277553546908,0.08226000000000001,Control,Historical,0,Control,Control
Q22,1940,252,11,10.0135417486234,0,P7 E1 Q4,UG,P7E1,13.1422181510593,2.575829807870648,2.4358597958356585,PSSP,0.9116606246933279,0.12575570173396178,0.6913746835844244,0.1698835804964333,7.5913212169666044,0.12498000000000001,Control,Historical,0,Control,Control
Q22,1940,253,11,32.4276019370565,0,P7 E1 Q4,UG,P7E1,9.6388962640196,2.2658066066337,1.330651856836178,PSSP,1.6662415852153245,0.036790456756433956,0.07903767166544244,0.04550889374070778,4.688397921710362,4.1e-4,Control,Historical,0,Control,Control
Q22,1940,255,11,25.9295097434404,0,P7 E1 Q4,UG,P7E1,1.22199062243177,0.2004811867688703,0.2215924600261383,PSSP,1.143706258596306,0.08924495362120095,0.15780903560037404,0.23648746238352472,3.5656581804694083,3e-5,Control,Historical,0,Control,Control
Q22,1940,258,11,13.425692530088,0,P7 E1 Q4,UG,P7E1,3.64560758928975,1.2935230427323618,0.8449046190265636,PSSP,53.101159913966185,1.026090107072461,0.0028009036945502237,0.04840159124702372,0.8483962725468294,4.4e-4,Control,Historical,0,Control,Control
Q22,1940,273,11,1.88326907274275,0,P7 E1 Q4,UG,P7E1,6.1281630588881,1.8128950409106688,1.76268965547558,PSSP,1.341907313141656,3.2151389910508317,0.764720229019535,0.12566527788212198,1.612700593684402,0.00961,Control,Historical,0,Control,Control
Q22,1940,276,11,2.3863222215141,0,P7 E1 Q4,UG,P7E1,8.67706012019284,2.1606827754715536,1.3264236474285185,PSSP,26.616010963628224,1.701294502224451,0.021777487320027634,0.08198887372417035,0.052805715288882595,0.05149000000000001,Control,Historical,0,Control,Control
Q22,1940,286,11,4.7153597236833,0,P7 E1 Q4,UG,P7E1,6.17978435785682,1.821283377310129,1.1516604285115803,PSSP,0.0036069768158491227,1.5351194421364593,0.04788033863640009,0.2806937330883089,19.838367428051125,0.025019999999999997,Control,Historical,0,Control,Control
Q22,1940,288,11,3.4514558162561,0,P7 E1 Q4,UG,P7E1,7.83094780854554,2.058083551022487,2.2354450532256265,PSSP,0.1703266881540467,2.376614714287091,0.0026259060362626707,0.2634701522191959,2.0315832694572262,0.03682,Control,Historical,0,Control,Control
Q22,1940,290,11,15.6277370944595,0,P7 E1 Q4,UG,P7E1,1.73293766937355,0.5498180431931365,1.3363554904688455,PSSP,31.259741087014202,0.05089375510587046,8.494110945630022e-5,0.10113828355234802,2.535099153797742,0.80277,Control,Historical,0,Control,Control
Q22,1940,298,8,45.7078081993604,0,P7 E1 Q4,UG,P7E1,0.49999999999998,-0.6931471805599853,-0.5614800437841685,PSSP,59.41104978515886,2.5032082388401733,0.00507411447361497,0.04152685464508365,0.08578092604881427,6.6e-4,Control,Historical,0,Control,Control
Q22,1940,305,6,5.91574487280014,0,P7 E1 Q4,UG,P7E1,3.43154382833946,1.2330102556409417,1.0431194778789667,PSSP,0.19734206544381241,5.823504657929714,0.32873864272209885,0.011435306223459908,0.09856146980041341,0.0634,Control,Historical,0,Control,Control
Q22,1940,337,1,35.1776925645535,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-0.6931471805599653,PSSP,0.955127001137465,0.006142523388951775,4.4305847155548275,0.6789231549667841,12.334505916596516,0,Control,Historical,0,Control,Control
Q22,1941,228,12,26.8840839786211,0,P7 E1 Q4,UG,P7E1,24.0261985172361,3.179144839865402,1.72830370038262,PSSP,0.817012258191087,0.6593321364437205,0.019495694828872468,0.08674085192445916,0.053005009771230176,0.0014,Control,Historical,0,Control,Control
Q22,1941,229,12,20.9864613150922,0,P7 E1 Q4,UG,P7E1,18.0657598731605,2.8940184269953724,2.590539767370538,PSSP,2.4137313414260713,2.411965094035594,0.1116779921931624,0.02244569064791857,0.006568013030355533,0.058530000000000006,Control,Historical,0,Control,Control
Q22,1941,233,12,2.68592299227038,0,P7 E1 Q4,UG,P7E1,11.9101516311007,2.477391114696803,2.172951728454566,PSSP,13.227324299061932,0.07848850963360178,0.05695708100573416,0.06401510156961038,0.059044663816453596,0.09334,Control,Historical,0,Control,Control
Q22,1941,242,12,13.2902956522439,0,P7 E1 Q4,UG,P7E1,1.71628253712888,0.5401606361891683,-0.2876820724518142,PSSP,10.11444465435844,0.0020796473264112435,0.011759677427705967,0.3126056498300007,1.7937542269167253,0.06271,Control,Historical,0,Control,Control
Q22,1941,245,12,23.7263706788886,0,P7 E1 Q4,UG,P7E1,0.74999999999997,-0.28768207245182087,-1.3862943611199465,PSSP,54.78301318263999,0.9347804915424321,0.10293984920565226,0.41950210847234004,0.02728622291097094,1.43097,Control,Historical,0,Control,Control
Q22,1941,249,12,25.2126558365229,0,P7 E1 Q4,UG,P7E1,0.99999999999997,-2.9976021664879675e-14,-0.2876820724517942,PSSP,29.34926970114186,0.6657450502251971,1.056025922275647,0.10535749580770619,0.060296379434768226,0.00548,Control,Historical,0,Control,Control
Q22,1941,250,12,2.31951986195042,0,P7 E1 Q4,UG,P7E1,15.57718266043,2.7458071935664012,1.7357652548081712,PSSP,0.9202399915201501,1.8444158964131883,0.01838219156612156,0.07723032727981106,2.318209202766578,0.47035,Control,Historical,0,Control,Control
Q22,1941,252,12,10.4299730237658,0,P7 E1 Q4,UG,P7E1,11.4256382075325,2.4358597958356585,1.3163394565207251,PSSP,0.8104030689206171,0.06796929511825567,0.2793183891436919,0.17224765889455604,1.4896662287220614,0.15239,Control,Historical,0,Control,Control
Q22,1941,253,12,32.1777175617595,0,P7 E1 Q4,UG,P7E1,3.78350889003887,1.330651856836178,0.9833777682627036,PSSP,1.1752105990618105,0.047683768570188495,0.319332505117003,0.13656676841093587,3.1522395163074313,0.01291,Control,Historical,0,Control,Control
Q22,1941,255,12,26.0564402123086,0,P7 E1 Q4,UG,P7E1,1.24806263879038,0.2215924600261383,-0.6931471805599613,PSSP,1.5215174149094257,0.41492626449666653,0.16823669534325197,0.21648162163344647,2.840725155394595,0.01898,Control,Historical,0,Control,Control
Q22,1941,258,12,13.9934519198241,0,P7 E1 Q4,UG,P7E1,2.32775578036923,0.8449046190265636,0.6533805628962442,PSSP,14.766994238908493,0.39425458130863117,0.012600243039651661,0.03576333603951054,0.7219739110135664,4.1e-4,Control,Historical,0,Control,Control
Q22,1941,273,12,0.437083167559521,0,P7 E1 Q4,UG,P7E1,5.82809189163163,1.76268965547558,1.6085773055847388,PSSP,1.1655867892481366,2.007110849060754,0.29757254682395684,0.0988503237823787,3.9285705358639436,0.00958,Control,Historical,0,Control,Control
Q22,1941,276,12,2.6066401904693,0,P7 E1 Q4,UG,P7E1,3.76754519486202,1.3264236474285185,-2.7977620220554336e-14,PSSP,23.824714721491514,2.7638873313550927,0.06167196943374697,0.17602784950262892,0.188182925365751,0.00485,Control,Historical,0,Control,Control
Q22,1941,286,12,5.1906401928759,0,P7 E1 Q4,UG,P7E1,3.1634412192577,1.1516604285115803,1.400292930663859,PSSP,0,2.8285728759722812,0.050014031777397557,0.21297424059372252,16.832309575904482,0.006359999999999999,Control,Historical,0,Control,Control
Q22,1941,288,12,8.2268401957035,0,P7 E1 Q4,UG,P7E1,9.35064245987047,2.2354450532256265,1.2836725240415117,PSSP,0.15641279207838824,3.108221650995798,0.007449976552518796,0.24042111301922625,0.9025054004358444,0.00633,Control,Historical,0,Control,Control
Q22,1941,290,12,15.1013605032892,0,P7 E1 Q4,UG,P7E1,3.80515029725381,1.3363554904688455,0.40436105516393844,PSSP,11.595390290756498,0.41039316340671456,9.936607784683406e-5,0.08432753411201926,13.209206936976292,0.42485999999999996,Control,Historical,0,Control,Control
Q22,1941,298,9,46.3202871292707,0,P7 E1 Q4,UG,P7E1,0.57036427474105,-0.5614800437841685,-0.6931471805599813,PSSP,50.94252024298248,3.2195856505637948,0.10251590965771039,0.040200198744275585,0.09476972118827873,0.0107,Control,Historical,0,Control,Control
Q22,1941,305,7,5.48697222662933,0,P7 E1 Q4,UG,P7E1,2.83805647432438,1.0431194778789667,0.1259403075625116,PSSP,0.243977206241376,4.521296431276318,0.6211298319211607,0.06895885988382824,0.02438539634612069,0.09334,Control,Historical,0,Control,Control
Q22,1941,337,2,35.649540221243,0,P7 E1 Q4,UG,P7E1,0.49999999999999,-0.6931471805599653,-1.3862943611199186,PSSP,1.0596752825246398,0.0139466640475352,4.029896000987889,0.5108065010761889,2.989845918743783,1.40782,Control,Historical,0,Control,Control
Q22,1941,344,1,29.0306808400786,0,P7 E1 Q4,UG,P7E1,0.25,-1.3862943611198906,-1.3862943611199066,PSSP,10.549261507801669,0.09599966287718724,4.120822060596603e-4,0.1899553681747612,0.02723184977729081,0.062000000000000006,Control,Historical,0,Control,Control
Q22,1941,351,1,11.2307401985012,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-0.2876820724517982,PSSP,49.89809615071938,0.3747834350182671,0.024506856563337828,0.41676612557353315,0.10056334914810919,0.0306,Control,Historical,0,Control,Control
Q22,1945,228,16,26.7134519316706,0,P7 E1 Q4,UG,P7E1,5.1076980398253,1.6307488212751748,1.6235171215531854,PSSP,0.5921932106314669,2.0250000000000002e-4,0.004641325126165087,0.561426274854274,0.08773383718999558,0.02053,Control,Historical,0,Control,Control
Q22,1945,229,16,18.9735300494622,0,P7 E1 Q4,UG,P7E1,6.40944003702892,1.8577719093988738,0.2926283159080373,PSSP,25.009478755668326,0.9034540392873776,0.41271902964141,0.004533734594745285,5.113308942529966e-4,0.17456999999999998,Control,Historical,0,Control,Control
Q22,1945,233,16,1.4196300331138,0,P7 E1 Q4,UG,P7E1,3.43395078900514,1.2337114318557518,0.8109302162162932,PSSP,10.593849843463419,3.5951046408212457e-4,0.04399089510781681,0.018221926700833044,1.588549864847039e-4,1.1378300000000001,Control,Historical,0,Control,Control
Q22,1945,242,16,11.5193136289106,0,P7 E1 Q4,UG,P7E1,0.80197953968434,-0.22067218305658554,1.214857148855931,PSSP,42.85031750225675,0.001108542268560013,0.0021280384761517453,0.08672242468361187,0,0.26998,Control,Historical,0,Control,Control
Q22,1945,245,16,26.936204275628,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-0.28768207245182087,PSSP,64.37538873937389,0.6071004632020188,0.04139745306063264,0.06086293391431171,2.514667989076049e-4,0.1601,Control,Historical,0,Control,Control
Q22,1945,249,16,24.6450190991756,0,P7 E1 Q4,UG,P7E1,0.8489413976996,-0.1637651201419412,-0.28768207245180755,PSSP,11.444270087015571,0.7068730713161783,1.0528591417663817,0.1086370427429409,0.030572125135233184,0.02067,Control,Historical,0,Control,Control
Q22,1945,250,16,1.62554720609975,0,P7 E1 Q4,UG,P7E1,10.6387518633104,2.3645031709527524,3.2400851360606318,PSSP,0.9485617087426474,3.837653885407628,0.11734269947271704,0.015306030828276864,0.0629243568865331,0.16679,Control,Historical,0,Control,Control
Q22,1945,252,16,9.7349737847516309,0,P7 E1 Q4,UG,P7E1,2.10230772929736,0.7430356600732323,0.7956280537617026,PSSP,0.8941883332875231,1.4113028518833182,1.3534368382788244,0.07515306539502935,0.9999771268238002,0.1923,Control,Historical,0,Control,Control
Q22,1945,253,16,31.4263386548097,0,P7 E1 Q4,UG,P7E1,1.53783858593192,0.43037791494630867,-0.6931471805599653,PSSP,1.368034800822436,0.007347987108901524,1.841134007391931,0.10309106670773388,0.3015680215227851,0.21472999999999998,Control,Historical,0,Control,Control
Q22,1945,255,16,26.4410402126668,0,P7 E1 Q4,UG,P7E1,0.5,-0.6931471805599453,-1.3862943611198906,PSSP,2.0217618235639967,8.006073634686491e-4,0.03311865057986291,0.2146800375403127,0.13128159118478697,0.032279999999999996,Control,Historical,0,Control,Control
Q22,1945,258,16,14.1537808139539,0,P7 E1 Q4,UG,P7E1,1.68629937075376,0.522536406541919,2.17613429870207,PSSP,33.640787490527515,0.15772771410995193,0.010376009708916313,0.011420755620946634,0.4925329448733194,0.005339999999999999,Control,Historical,0,Control,Control
Q22,1945,273,16,2.07338862747271,0,P7 E1 Q4,UG,P7E1,1.99999999999993,0.6931471805599103,-0.6931471805599653,PSSP,1.100850503522523,1.9207484268705124,0.5850441581061125,0.07057608772091373,4.599997953106273,0.16085000000000002,Control,Historical,0,Control,Control
Q22,1945,276,16,4.15353472316,0,P7 E1 Q4,UG,P7E1,1.49999999999997,0.4054651081081444,0.6039322513728834,PSSP,1.6538426617630864,1.9178500211786027,0.42878925715148003,0.08804961509878947,0.18502614740447915,0.02306,Control,Historical,0,Control,Control
Q22,1945,286,16,3.2431151910621,0,P7 E1 Q4,UG,P7E1,2.61650395815066,0.9618390595943778,2.6803750968311326,PSSP,0.08221574205543505,1.8390540175711447,0.2753887314014265,0.16243028007700414,41.914642205208395,0.02015,Control,Historical,0,Control,Control
Q22,1945,288,16,3.52343157748723,0,P7 E1 Q4,UG,P7E1,28.8909401437745,3.363528056135384,1.8236847025135265,PSSP,0.822379268565733,0.08004910582373684,0.030523996009250483,0.060289404397899024,3.7648747618154137,0.1377,Control,Historical,0,Control,Control
Q22,1945,290,16,15.1374527079012,0,P7 E1 Q4,UG,P7E1,0.99841171157918,-0.0015895510880374849,-0.28768207245182087,PSSP,40.33127036666185,0.7175103379788086,5.003135594235598e-4,0.02703566404358356,1.25e-6,0.51515,Control,Historical,0,Control,Control
Q22,1945,297,13,33.7471511569712,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-1.3862943611199305,PSSP,19.170344444847196,1.2506693200374588,0.005174910333908286,0.018955188036323588,6.720170402853618e-4,5.499999999999999e-4,Control,Historical,0,Control,Control
Q22,1945,305,11,2.7669448781186,0,P7 E1 Q4,UG,P7E1,5.49527465822689,1.7038885699052584,2.0811108453852323,PSSP,0.3761120616070239,3.567378472778915,0.07419978269615098,0.008585614563694102,0.03524268105266209,0.39304999999999995,Control,Historical,0,Control,Control
Q22,1945,371,4,37.7868214737363,0,P7 E1 Q4,UG,P7E1,0.71897916791214,-0.3299228953774424,0.2083864619330205,PSSP,1.1280410560363014,0.15493752680767953,0.40438146061430696,0.31604994570560574,1.6305781793980876,2.1671700000000005,Control,Historical,0,Control,Control
Q22,1945,377,1,38.6171800677568,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-1.3862943611199305,PSSP,64.79488143460703,1.936335109487655,0.17466261733209645,0.023357554131888014,0.008695051955177474,0.009359999999999999,Control,Historical,0,Control,Control
Q22,1946,228,17,28.0733808391871,0,P7 E1 Q4,UG,P7E1,5.07089393982722,1.6235171215531854,3.1304011084727135,PSSP,0.6104795061242096,0.3846137699127062,0.005712432280799055,0.0521926025217677,0.04693287138016034,0.0014600000000000001,Control,Historical,0,Control,Control
Q22,1946,229,17,19.7834284771044,0,P7 E1 Q4,UG,P7E1,1.33994466174928,0.2926283159080373,2.036335452136988,PSSP,6.36067799880164,2.222402712638572,1.248462383448425,0.003821771660749297,0.00304601352626837,0.0339,Control,Historical,0,Control,Control
Q22,1946,233,17,3.82401909785311,0,P7 E1 Q4,UG,P7E1,2.24999999999992,0.8109302162162932,1.919468551714196,PSSP,5.943002056005829,0.25446873492417593,0.006509186967269337,0.05350646441373954,0,0.11384,Control,Historical,0,Control,Control
Q22,1946,242,17,12.3397183266401,0,P7 E1 Q4,UG,P7E1,3.3698126483449,1.214857148855931,0.7244990314596866,PSSP,61.74569453204649,0.007314900869190905,0.00206782981246388,0.09590387309166461,0,0.23112,Control,Historical,0,Control,Control
Q22,1946,245,17,23.875980054028,0,P7 E1 Q4,UG,P7E1,0.74999999999997,-0.28768207245182087,-0.28768207245182087,PSSP,61.57784221721736,1.4276992375949993,0.028366559589770877,0.05590198708880758,1.25e-6,0.008260000000000002,Control,Historical,0,Control,Control
Q22,1946,249,17,25.468377711761,0,P7 E1 Q4,UG,P7E1,0.74999999999998,-0.28768207245180755,1.338141190847084,PSSP,8.680826472635745,3.238684191579131,0.9326567226031728,0.12900598728309817,0.004845467263359824,0.005180000000000001,Control,Historical,0,Control,Control
Q22,1946,250,17,1.86289017878571,0,P7 E1 Q4,UG,P7E1,25.5358956803731,3.2400851360606318,3.2285490508369485,PSSP,0.5637740419322116,13.154240880090093,0.04890853827168804,0.02551263931778556,0.018874319529886198,0.14483000000000001,Control,Historical,0,Control,Control
Q22,1946,252,17,9.9546894160627,0,P7 E1 Q4,UG,P7E1,2.21583222163845,0.7956280537617026,1.4452445300257835,PSSP,4.019779743126842,1.6826701212869941,0.5761959268224464,0.28579082376252396,0.7018093866848346,0.22991,Control,Historical,0,Control,Control
Q22,1946,255,17,28.7318894335503,0,P7 E1 Q4,UG,P7E1,0.25,-1.3862943611198906,-1.3862943611199305,PSSP,1.6297122301132876,0.11596645448131822,0.01727590629195077,0.0527199432431935,0.15630564814695272,0.00663,Control,Historical,0,Control,Control
Q22,1946,258,17,11.8627003787763,0,P7 E1 Q4,UG,P7E1,8.81217509408204,2.17613429870207,1.1699914038181738,PSSP,14.5037771968326,2.294922446823,8.178177159426806e-4,0.0030600512393715923,0.27120207867100987,4.1e-4,Control,Historical,0,Control,Control
Q22,1946,273,17,2.21931831510851,0,P7 E1 Q4,UG,P7E1,0.49999999999999,-0.6931471805599653,-3.996802888650644e-14,PSSP,1.0668047296897072,5.772799684602536,0,0.20897037467750781,8.995937225577368,0.00479,Control,Historical,0,Control,Control
Q22,1946,276,17,5.22188704524316,0,P7 E1 Q4,UG,P7E1,1.82929793537593,0.6039322513728834,1.2299729052240553,PSSP,1.6901605969313536,11.644110045868258,0,0.03307629174277745,0.5359742079882349,1.1e-4,Control,Historical,0,Control,Control
Q22,1946,286,17,4.0317050355465,0,P7 E1 Q4,UG,P7E1,14.5905651443302,2.6803750968311326,2.4848329295633396,PSSP,0,3.2049263650735287,0.3310974169145932,0.17392698045956148,4.541804895682239,0.06203,Control,Historical,0,Control,Control
Q22,1946,288,17,3.9009347229248,0,P7 E1 Q4,UG,P7E1,6.1946418614964,1.8236847025135265,2.0491934150830304,PSSP,0.31654725148740787,5.614649801828265,0.19951897345723196,0.4137525380481434,3.3214909925111695,0.03539,Control,Historical,0,Control,Control
Q22,1946,290,17,13.6947691070459,0,P7 E1 Q4,UG,P7E1,0.74999999999997,-0.28768207245182087,1.9260920520242948,PSSP,54.543979856288004,0.9397935694241843,1.5934610155087742e-4,0.16298421718593528,0,0.52918,Control,Historical,0,Control,Control
Q22,1946,297,14,34.4153191263434,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,0.49595409930486695,PSSP,10.21259987980901,7.254523093911326,0.004011130871506613,0.020013976781619366,1.7755970033793174e-5,4.4e-4,Control,Historical,0,Control,Control
Q22,1946,305,12,5.05627615233528,0,P7 E1 Q4,UG,P7E1,8.01336558214739,2.0811108453852323,1.6922566304735938,PSSP,0.06548975270441698,4.523981291043858,0.2674727578241912,0.017757470713833694,0.0013401801839360741,0.046700000000000005,Control,Historical,0,Control,Control
Q22,1946,371,5,34.076510532278,0,P7 E1 Q4,UG,P7E1,1.23168907852476,0.2083864619330205,-0.28768207245180755,PSSP,1.3092242721627783,4.138491059227949,1.464006995277251,0.11087416967463905,0.18877469713556136,0.76064,Control,Historical,0,Control,Control
Q22,1946,377,2,40.6748191321731,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-0.6931471805599853,PSSP,62.54537577682756,8.353633252624482,0.12340438136485245,0.013402507475497673,5.406983340145932e-4,0.00306,Control,Historical,0,Control,Control
Q22,1946,381,1,7.1303191009323,0,P7 E1 Q4,UG,P7E1,0.24999999999999,-1.3862943611199305,-1.3862943611199305,PSSP,49.8667091884137,0.23540580115754486,1.6153944184147273,0.060093197073458955,0,0.14007000000000003,Control,Historical,0,Control,Control
Q22,1949,228,20,27.9308245980229,0,P7 E1 Q4,UG,P7E1,9.03230518971279,2.20080761610298,2.441030831671318,PSSP,1.3741741763266588,0.1373839574834558,0,0.0054481579363303,0.07987776397265943,4.4e-4,Control,Historical,0,Control,Control
Q22,1949,229,20,20.6827675573209,0,P7 E1 Q4,UG,P7E1,3.3330368609251,1.2038838586479164,0.9609922509926141,PSSP,8.695392128838659,5.353021230123934,0.17900243134247826,0.009821717048410304,0.026221776897804538,0.00288,Control,Historical,0,Control,Control
Q22,1949,242,20,10.6420933471058,0,P7 E1 Q4,UG,P7E1,1.04631404274547,0.04527355265234105,0.17300559572709362,PSSP,23.555606996704526,0.015998062835860086,0.7562342277834754,0.13756662813906484,0.056690519284519576,0.39354,Control,Historical,0,Control,Control
Q22,1949,245,20,22.2870636556095,0,P7 E1 Q4,UG,P7E1,3.35605016575147,1.2107647365717455,-1.3862943611198906,PSSP,46.15998607986296,1.5917456269431234,0.006534616206630176,0.03193948585291378,0.0057009127903006095,0.0031400000000000004,Control,Historical,0,Control,Control
Q22,1949,249,20,25.5735378887362,0,P7 E1 Q4,UG,P7E1,2.14578745221641,0.7635065956017757,0.6898875833872344,PSSP,47.39448630647325,1.9115277268156883,0,0.16225463815842092,0.017489140223170656,1.4000000000000001e-4,Control,Historical,0,Control,Control
Q22,1949,250,20,0.648465952221022,0,P7 E1 Q4,UG,P7E1,11.839296094021,2.4714241761700513,2.8258936141792064,PSSP,0.7872798290905229,1.3829696760461743,4.624843413888858e-4,0.009747262505614225,0.002793720077466915,0.00482,Control,Historical,0,Control,Control
Q22,1949,252,20,18.61167381563,0,P7 E1 Q4,UG,P7E1,1.58909936565878,0.4631674190536793,-1.9984014443253017e-14,PSSP,3.750921558608085,0.8807428164357597,0,0.056614744267950316,8.832793720434823e-4,0.13777999999999999,Control,Historical,0,Control,Control
Q22,1949,258,20,11.1031347504362,0,P7 E1 Q4,UG,P7E1,7.86494441481937,2.0624154690751424,1.9318801144155089,PSSP,2.9173388232336483,8.594014902286533,5.397377952847518e-4,0.01975942358529211,0.1210875303762119,1.1e-4,Control,Historical,0,Control,Control
Q22,1949,273,20,2.76024488528475,0,P7 E1 Q4,UG,P7E1,3.85993337633015,1.3506499233096878,0.9175080393736473,PSSP,1.035280154043045,11.223887655487195,0,0.40405136805104824,5.842640464596298,0.0153,Control,Historical,0,Control,Control
Q22,1949,276,20,2.94591674058852,0,P7 E1 Q4,UG,P7E1,9.53113768014534,2.254564089360055,1.864410626276336,PSSP,1.274372722916565,13.805307228307722,0,0.20381114692759175,0.3090374975794527,1.1e-4,Control,Historical,0,Control,Control
Q22,1949,286,20,6.991357380639,0,P7 E1 Q4,UG,P7E1,5.88296980301831,1.7720617029468795,3.0695634316515155,PSSP,0,5.695306070955094,0.1135258285175297,0.06027377167486714,5.263395354072443,0.01673,Control,Historical,0,Control,Control
Q22,1949,288,20,6.23165582246528,0,P7 E1 Q4,UG,P7E1,3.71649791070679,1.3127818030161729,1.63002101803297,PSSP,0.11915544296455285,2.003141417647625,0.49116290697167747,0.08842877205626715,7.382542556325567,0.11007,Control,Historical,0,Control,Control
Q22,1949,290,20,14.2276800450424,0,P7 E1 Q4,UG,P7E1,0.999999999999979,-2.098321516541568e-14,0.6201848927033243,PSSP,43.7673612152062,2.02609655924349,0.016136080719485912,0.07758925614588065,0.47546336379178666,0.14079,Control,Historical,0,Control,Control
Q22,1949,297,17,35.2007027239205,0,P7 E1 Q4,UG,P7E1,0.959383151485897,-0.04146475157984724,-0.6931471805599653,PSSP,63.59325919013037,6.069142739901584,0.12820053689454974,0.05755941355304671,0.05221958163414112,1.1e-4,Control,Historical,0,Control,Control
Q22,1949,298,17,46.8366847427858,0,P7 E1 Q4,UG,P7E1,0.545625976882716,-0.6058215619977247,-0.168437005637397,PSSP,54.82799652278001,2.3700986354888687,0.05988554503626836,0.09887709552007401,9.998956864887136,0.0016,Control,Historical,0,Control,Control
Q22,1949,305,15,3.68439564311672,0,P7 E1 Q4,UG,P7E1,3.65979028641052,1.2974058469766963,2.634766961514301,PSSP,0,1.9671692404175154,0,0.0045844816571888585,0.0010787334493162584,0,Control,Historical,0,Control,Control
Q22,1949,371,8,31.3108511503225,0,P7 E1 Q4,UG,P7E1,7.20005151237203,1.9740881804925317,1.935523314037836,PSSP,1.2429998265119984,3.085593171847842,2.0632993714338523,0.01923891525565559,0.06727966918598745,0.02026,Control,Historical,0,Control,Control
Q22,1949,377,5,38.4334269246129,0,P7 E1 Q4,UG,P7E1,0.982072168925004,-0.018090481551069643,-1.3862943611199305,PSSP,55.536659022498426,2.3129209627976417,0.17872491571641105,0.08608455864340897,0.33909103232557125,0.00443,Control,Historical,0,Control,Control
Q22,1949,381,4,7.9731066017173,0,P7 E1 Q4,UG,P7E1,0.249999999999986,-1.3862943611199465,-1.3862943611199305,PSSP,56.60331188999749,0.02361231005880535,0.9060418743405282,0.06517782432099911,1.1460553404162532,0.06351,Control,Historical,0,Control,Control
Q22,1950,228,21,26.5891839809451,0,P7 E1 Q4,UG,P7E1,11.4848736143604,2.441030831671318,2.865291291366807,PSSP,0.7954743127467719,0.5124742390248341,0.04171051965356291,0.006800068204609675,0.04547212405427576,4.1e-4,Control,Historical,0,Control,Control
Q22,1950,229,21,19.6713706862943,0,P7 E1 Q4,UG,P7E1,2.61428921795522,0.9609922509926141,0.9441084877801266,PSSP,21.681044887588115,5.252341973446934,0.6095001185653791,0.0031381474858244254,0.026101107031027738,0.16873999999999997,Control,Historical,0,Control,Control
Q22,1950,233,21,2.5354230029029,0,P7 E1 Q4,UG,P7E1,2.85284480068107,1.0483166721120503,1.5591969772690217,PSSP,3.9325648135573723,0.019381853501230686,6.803109248063936e-5,0.018665697757066342,0.021174705468895823,0.5824,Control,Historical,0,Control,Control
